69	2.70699537e-01	2.72216797e-01	7.43959272e-01	7.42248535e-01
70	2.69085881e-01	2.70629883e-01	7.45209107e-01	7.43591309e-01
71	2.67468606e-01	2.68951416e-01	7.46455796e-01	7.44903564e-01
72	2.65848073e-01	2.67486572e-01	7.47699440e-01	7.46154785e-01
73	2.64224641e-01	2.65899658e-01	7.48940145e-01	7.47406006e-01
74	2.62598662e-01	2.64221191e-01	7.50178021e-01	7.48779297e-01
75	2.60970491e-01	2.62756348e-01	7.51413180e-01	7.50061035e-01
76	2.59340474e-01	2.60925293e-01	7.52645737e-01	7.51495361e-01
77	2.57708961e-01	2.59338379e-01	7.53875810e-01	7.52685547e-01
78	2.56076296e-01	2.57720947e-01	7.55103516e-01	7.53967285e-01
79	2.54442823e-01	2.56164551e-01	7.56328975e-01	7.55279541e-01
80	2.52808886e-01	2.54394531e-01	7.57552308e-01	7.56500244e-01
81	2.51174825e-01	2.52807617e-01	7.58773632e-01	7.57781982e-01
82	2.49540983e-01	2.51007080e-01	7.59993068e-01	7.59124756e-01
83	2.47907700e-01	2.49450684e-01	7.61210731e-01	7.60528564e-01
84	2.46275319e-01	2.47741699e-01	7.62426739e-01	7.61871338e-01
85	2.44644180e-01	2.46032715e-01	7.63641203e-01	7.63183594e-01
86	2.43014627e-01	2.44384766e-01	7.64854235e-01	7.64373779e-01
87	2.41387003e-01	2.42645264e-01	7.66065939e-01	7.65747070e-01
88	2.39761653e-01	2.40936279e-01	7.67276420e-01	7.67059326e-01
89	2.38138923e-01	2.39227295e-01	7.68485775e-01	7.68371582e-01
90	2.36519164e-01	2.37579346e-01	7.69694097e-01	7.69622803e-01
91	2.34902724e-01	2.35900879e-01	7.70901473e-01	7.70996094e-01
92	2.33289958e-01	2.34100342e-01	7.72107984e-01	7.72216797e-01
93	2.31681221e-01	2.32330322e-01	7.73313704e-01	7.73620605e-01
94	2.30076873e-01	2.30743408e-01	7.74518700e-01	7.74871826e-01
95	2.28477277e-01	2.29003906e-01	7.75723031e-01	7.76184082e-01
96	2.26882797e-01	2.27325439e-01	7.76926748e-01	7.77465820e-01
97	2.25293805e-01	2.25677490e-01	7.78129891e-01	7.78808594e-01
98	2.23710674e-01	2.23907471e-01	7.79332492e-01	7.80059814e-01
99	2.22133783e-01	2.22259521e-01	7.80534572e-01	7.81372070e-01
100	2.20563513e-01	2.20611572e-01	7.81736143e-01	7.82623291e-01
101	2.19000253e-01	2.18902588e-01	7.82937202e-01	7.83935547e-01
102	2.17444396e-01	2.17346191e-01	7.84137738e-01	7.85247803e-01
103	2.15896339e-01	2.15698242e-01	7.85337723e-01	7.86468506e-01
104	2.14356484e-01	2.13897705e-01	7.86537119e-01	7.87902832e-01
105	2.12825241e-01	2.12341309e-01	7.87735874e-01	7.89154053e-01
106	2.11303024e-01	2.10723877e-01	7.88933920e-01	7.90374756e-01
107	2.09790254e-01	2.09075928e-01	7.90131173e-01	7.91595459e-01
108	2.08287355e-01	2.07550049e-01	7.91327537e-01	7.92816162e-01
109	2.06794762e-01	2.06024170e-01	7.92522897e-01	7.94067383e-01
110	2.05312913e-01	2.04467773e-01	7.93717120e-01	7.95318604e-01
111	2.03842254e-01	2.02850342e-01	7.94910059e-01	7.96691895e-01
112	2.02383235e-01	2.01385498e-01	7.96101545e-01	7.97851562e-01
113	2.00936317e-01	1.99829102e-01	7.97291395e-01	7.99041748e-01
114	1.99501964e-01	1.98272705e-01	7.98479402e-01	8.00323486e-01
115	1.98080649e-01	1.96868896e-01	7.99665343e-01	8.01452637e-01
116	1.96672851e-01	1.95404053e-01	8.00848973e-01	8.02734375e-01
117	1.95279056e-01	1.93786621e-01	8.02030027e-01	8.03833008e-01
118	1.93899757e-01	1.92352295e-01	8.03208219e-01	8.05114746e-01
119	1.92535455e-01	1.91009521e-01	8.04383240e-01	8.06365967e-01
120	1.91186655e-01	1.89544678e-01	8.05554761e-01	8.07464600e-01
121	1.89853873e-01	1.88140869e-01	8.06722431e-01	8.08654785e-01
122	1.88537628e-01	1.86859131e-01	8.07885874e-01	8.09753418e-01
123	1.87238448e-01	1.85424805e-01	8.09044695e-01	8.10943604e-01
124	1.85956867e-01	1.84082031e-01	8.10198472e-01	8.12072754e-01
125	1.84693424e-01	1.82769775e-01	8.11346762e-01	8.13232422e-01
126	1.83448666e-01	1.81549072e-01	8.12489099e-01	8.14239502e-01
127	1.82223145e-01	1.80358887e-01	8.13624993e-01	8.15277100e-01
128	1.81017419e-01	1.79077148e-01	8.14753932e-01	8.16406250e-01
129	1.79832051e-01	1.77825928e-01	8.15875379e-01	8.17504883e-01
130	1.78667608e-01	1.76727295e-01	8.16988775e-01	8.18542480e-01
131	1.77524662e-01	1.75537109e-01	8.18093540e-01	8.19610596e-01
132	1.76403791e-01	1.74499512e-01	8.19189069e-01	8.20648193e-01
133	1.75305573e-01	1.73400879e-01	8.20274737e-01	8.21716309e-01
134	1.74230591e-01	1.72241211e-01	8.21349898e-01	8.22753906e-01
135	1.73179429e-01	1.71173096e-01	8.22413883e-01	8.23699951e-01
136	1.72152674e-01	1.70196533e-01	8.23466006e-01	8.24645996e-01
137	1.71150911e-01	1.69281006e-01	8.24505560e-01	8.25500488e-01
138	1.70174727e-01	1.68395996e-01	8.25531821e-01	8.26568604e-01
139	1.69224707e-01	1.67419434e-01	8.26544047e-01	8.27392578e-01
140	1.68301433e-01	1.66442871e-01	8.27541481e-01	8.28430176e-01
141	1.67405487e-01	1.65618896e-01	8.28523351e-01	8.29193115e-01
142	1.66537441e-01	1.64916992e-01	8.29488871e-01	8.30139160e-01
143	1.65697867e-01	1.64123535e-01	8.30437244e-01	8.30993652e-01
144	1.64887327e-01	1.63360596e-01	8.31367663e-01	8.31756592e-01
145	1.64106374e-01	1.62628174e-01	8.32279311e-01	8.32489014e-01
146	1.63355555e-01	1.61865234e-01	8.33171366e-01	8.33343506e-01
147	1.62635402e-01	1.61163330e-01	8.34043000e-01	8.34075928e-01
148	1.61946436e-01	1.60736084e-01	8.34893382e-01	8.34899902e-01
149	1.61289164e-01	1.60125732e-01	8.35721681e-01	8.35601807e-01
150	1.60664076e-01	1.59545898e-01	8.36527066e-01	8.36273193e-01
151	1.60071645e-01	1.59057617e-01	8.37308711e-01	8.37005615e-01
152	1.59512325e-01	1.58447266e-01	8.38065795e-01	8.37677002e-01
153	1.58986548e-01	1.58081055e-01	8.38797504e-01	8.38226318e-01
154	1.58494724e-01	1.57562256e-01	8.39503036e-01	8.38867188e-01
155	1.58037239e-01	1.57287598e-01	8.40181601e-01	8.39508057e-01
156	1.57614450e-01	1.56921387e-01	8.40832423e-01	8.39935303e-01
157	1.57226689e-01	1.56646729e-01	8.41454746e-01	8.40515137e-01
158	1.56874257e-01	1.56311035e-01	8.42047831e-01	8.41033936e-01
159	1.56557423e-01	1.56219482e-01	8.42610962e-01	8.41552734e-01
160	1.56276424e-01	1.55975342e-01	8.43143449e-01	8.42010498e-01
161	1.56031462e-01	1.55731201e-01	8.43644627e-01	8.42346191e-01
162	1.55822703e-01	1.55700684e-01	8.44113858e-01	8.42803955e-01
163	1.55650277e-01	1.55578613e-01	8.44550538e-01	8.43170166e-01
164	1.55514275e-01	1.55364990e-01	8.44954094e-01	8.43597412e-01
165	1.55414747e-01	1.55364990e-01	8.45323986e-01	8.43872070e-01
166	1.55351705e-01	1.55456543e-01	8.45659712e-01	8.44177246e-01
167	1.55325118e-01	1.55487061e-01	8.45960806e-01	8.44543457e-01
168	1.55334915e-01	1.55578613e-01	8.46226842e-01	8.44726562e-01
169	1.55380980e-01	1.55609131e-01	8.46457433e-01	8.44940186e-01
170	1.55463159e-01	1.55639648e-01	8.46652232e-01	8.45123291e-01
171	1.55581250e-01	1.55792236e-01	8.46810936e-01	8.45275879e-01
172	1.55735014e-01	1.56005859e-01	8.46933283e-01	8.45397949e-01
173	1.55924165e-01	1.56188965e-01	8.47019052e-01	8.45520020e-01
174	1.56148379e-01	1.56585693e-01	8.47068067e-01	8.45550537e-01
175	1.56407289e-01	1.56768799e-01	8.47080195e-01	8.45672607e-01
176	1.56700490e-01	1.57012939e-01	8.47055344e-01	8.45581055e-01
177	1.57027535e-01	1.57379150e-01	8.46993465e-01	8.45550537e-01
178	1.57387941e-01	1.57775879e-01	8.46894551e-01	8.45489502e-01
179	1.57781190e-01	1.58172607e-01	8.46758638e-01	8.45336914e-01
180	1.58206726e-01	1.58569336e-01	8.46585797e-01	8.45306396e-01
181	1.58663963e-01	1.59088135e-01	8.46376145e-01	8.45153809e-01
182	1.59152281e-01	1.59515381e-01	8.46129831e-01	8.44909668e-01
183	1.59671032e-01	1.59973145e-01	8.45847045e-01	8.44757080e-01
184	1.60219540e-01	1.60522461e-01	8.45528010e-01	8.44482422e-01
185	1.60797106e-01	1.61071777e-01	8.45172985e-01	8.44177246e-01
186	1.61403004e-01	1.61773682e-01	8.44782259e-01	8.43933105e-01
187	1.62036490e-01	1.62322998e-01	8.44356154e-01	8.43658447e-01
188	1.62696803e-01	1.62872314e-01	8.43895020e-01	8.43231201e-01
189	1.63383162e-01	1.63635254e-01	8.43399235e-01	8.42834473e-01
190	1.64094775e-01	1.64215088e-01	8.42869200e-01	8.42437744e-01
191	1.64830837e-01	1.64947510e-01	8.42305345e-01	8.41979980e-01
192	1.65590537e-01	1.65710449e-01	8.41708117e-01	8.41552734e-01
193	1.66373053e-01	1.66351318e-01	8.41077985e-01	8.41033936e-01
194	1.67177562e-01	1.67236328e-01	8.40415439e-01	8.40484619e-01
195	1.68003237e-01	1.67999268e-01	8.39720982e-01	8.39782715e-01
196	1.68849251e-01	1.68670654e-01	8.38995134e-01	8.39263916e-01
197	1.69714780e-01	1.69555664e-01	8.38238429e-01	8.38653564e-01
198	1.70599002e-01	1.70379639e-01	8.37451411e-01	8.38012695e-01
199	1.71501103e-01	1.71234131e-01	8.36634637e-01	8.37219238e-01
200	1.72420276e-01	1.72119141e-01	8.35788672e-01	8.36456299e-01
201	1.73355722e-01	1.73065186e-01	8.34914086e-01	8.35754395e-01
202	1.74306654e-01	1.73889160e-01	8.34011459e-01	8.34930420e-01
203	1.75272299e-01	1.74774170e-01	8.33081373e-01	8.34106445e-01
204	1.76251896e-01	1.75781250e-01	8.32124415e-01	8.33221436e-01
205	1.77244700e-01	1.76696777e-01	8.31141176e-01	8.32397461e-01
206	1.78249982e-01	1.77703857e-01	8.30132245e-01	8.31573486e-01
207	1.79267030e-01	1.78649902e-01	8.29098214e-01	8.30657959e-01
208	1.80295153e-01	1.79718018e-01	8.28039674e-01	8.29681396e-01
209	1.81333676e-01	1.80633545e-01	8.26957216e-01	8.28643799e-01
210	1.82381947e-01	1.81701660e-01	8.25851427e-01	8.27636719e-01
211	1.83439333e-01	1.82708740e-01	8.24722892e-01	8.26599121e-01
212	1.84505223e-01	1.83685303e-01	8.23572194e-01	8.25439453e-01
213	1.85579029e-01	1.84692383e-01	8.22399910e-01	8.24340820e-01
214	1.86660183e-01	1.85852051e-01	8.21206614e-01	8.23181152e-01
215	1.87748141e-01	1.86828613e-01	8.19992876e-01	8.22052002e-01
216	1.88842382e-01	1.87896729e-01	8.18759257e-01	8.20800781e-01
217	1.89942407e-01	1.88995361e-01	8.17506317e-01	8.19793701e-01
218	1.91047742e-01	1.90032959e-01	8.16234607e-01	8.18542480e-01
219	1.92157933e-01	1.91223145e-01	8.14944673e-01	8.17291260e-01
220	1.93272551e-01	1.92321777e-01	8.13637053e-01	8.16009521e-01
221	1.94391191e-01	1.93359375e-01	8.12312280e-01	8.14697266e-01
222	1.95513468e-01	1.94549561e-01	8.10970880e-01	8.13385010e-01
223	1.96639021e-01	1.95648193e-01	8.09613371e-01	8.12072754e-01
224	1.97767511e-01	1.96655273e-01	8.08240264e-01	8.10791016e-01
225	1.98898622e-01	1.97845459e-01	8.06852064e-01	8.09326172e-01
226	2.00032058e-01	1.98883057e-01	8.05449269e-01	8.07861328e-01
227	2.01167544e-01	2.00134277e-01	8.04032368e-01	8.06427002e-01
228	2.02304828e-01	2.01232910e-01	8.02601843e-01	8.05023193e-01
229	2.03443675e-01	2.02301025e-01	8.01158171e-01	8.03558350e-01
230	2.04583873e-01	2.03460693e-01	7.99701820e-01	8.02124023e-01
231	2.05725228e-01	2.04711914e-01	7.98233252e-01	8.00598145e-01
232	2.06867565e-01	2.05749512e-01	7.96752921e-01	7.98980713e-01
233	2.08010726e-01	2.06909180e-01	7.95261274e-01	7.97454834e-01
234	2.09154573e-01	2.08282471e-01	7.93758753e-01	7.95898438e-01
235	2.10298983e-01	2.09228516e-01	7.92245791e-01	7.94403076e-01
236	2.11443852e-01	2.10479736e-01	7.90722817e-01	7.92907715e-01
237	2.12589090e-01	2.11578369e-01	7.89190251e-01	7.91320801e-01
238	2.13734623e-01	2.12860107e-01	7.87648509e-01	7.89642334e-01
239	2.14880393e-01	2.13928223e-01	7.86098000e-01	7.88085938e-01
240	2.16026355e-01	2.15118408e-01	7.84539126e-01	7.86346436e-01
241	2.17172477e-01	2.16186523e-01	7.82972285e-01	7.84759521e-01
242	2.18318743e-01	2.17498779e-01	7.81397869e-01	7.82958984e-01
243	2.19465146e-01	2.18658447e-01	7.79816265e-01	7.81341553e-01
244	2.20611694e-01	2.19787598e-01	7.78227854e-01	7.79632568e-01
245	2.21758404e-01	2.20977783e-01	7.76633011e-01	7.78015137e-01
246	2.22905306e-01	2.22106934e-01	7.75032110e-01	7.76245117e-01
247	2.24052437e-01	2.23266602e-01	7.73425518e-01	7.74566650e-01
248	2.25199848e-01	2.24456787e-01	7.71813597e-01	7.72796631e-01
249	2.26347596e-01	2.25738525e-01	7.70196706e-01	7.71118164e-01
250	2.27495746e-01	2.26898193e-01	7.68575202e-01	7.69348145e-01
251	2.28644374e-01	2.28057861e-01	7.66949435e-01	7.67547607e-01
252	2.29793561e-01	2.29217529e-01	7.65319755e-01	7.65869141e-01
253	2.30943395e-01	2.30438232e-01	7.63686507e-01	7.64038086e-01
254	2.32093972e-01	2.31658936e-01	7.62050033e-01	7.62298584e-01
255	2.33245393e-01	2.32910156e-01	7.60410675e-01	7.60559082e-01
256	2.34397763e-01	2.34100342e-01	7.58768770e-01	7.58880615e-01
257	2.35551194e-01	2.35198975e-01	7.57124655e-01	7.56896973e-01
258	2.36705802e-01	2.36389160e-01	7.55478665e-01	7.55249023e-01
259	2.37861704e-01	2.37640381e-01	7.53831132e-01	7.53417969e-01
260	2.39019025e-01	2.38708496e-01	7.52182389e-01	7.51770020e-01
261	2.40177888e-01	2.39868164e-01	7.50532768e-01	7.49938965e-01
262	2.41338422e-01	2.41088867e-01	7.48882599e-01	7.48199463e-01
263	2.42500756e-01	2.42401123e-01	7.47232215e-01	7.46429443e-01
264	2.43665021e-01	2.43591309e-01	7.45581945e-01	7.44628906e-01
265	2.44831348e-01	2.44689941e-01	7.43932122e-01	7.42950439e-01
266	2.45999868e-01	2.45941162e-01	7.42283078e-01	7.41027832e-01
267	2.47170714e-01	2.47192383e-01	7.40635147e-01	7.39318848e-01
268	2.48344016e-01	2.48382568e-01	7.38988663e-01	7.37457275e-01
269	2.49519903e-01	2.49542236e-01	7.37343963e-01	7.35778809e-01
270	2.50698504e-01	2.50793457e-01	7.35701387e-01	7.34039307e-01
271	2.51879944e-01	2.51983643e-01	7.34061274e-01	7.32269287e-01
272	2.53064344e-01	2.53234863e-01	7.32423970e-01	7.30468750e-01
273	2.54251825e-01	2.54425049e-01	7.30789820e-01	7.28729248e-01
274	2.55442502e-01	2.55615234e-01	7.29159174e-01	7.27081299e-01
275	2.56636486e-01	2.56896973e-01	7.27532387e-01	7.25433350e-01
276	2.57833881e-01	2.58056641e-01	7.25909817e-01	7.23693848e-01
277	2.59034787e-01	2.59368896e-01	7.24291824e-01	7.21923828e-01
278	2.60239299e-01	2.60528564e-01	7.22678776e-01	7.20214844e-01
279	2.61447503e-01	2.61718750e-01	7.21071045e-01	7.18566895e-01
280	2.62659477e-01	2.63061523e-01	7.19469006e-01	7.16918945e-01
281	2.63875293e-01	2.64221191e-01	7.17873042e-01	7.15209961e-01
282	2.65095011e-01	2.65472412e-01	7.16283541e-01	7.13653564e-01
283	2.66318685e-01	2.66723633e-01	7.14700897e-01	7.12036133e-01
284	2.67546356e-01	2.68005371e-01	7.13125510e-01	7.10418701e-01
285	2.68778054e-01	2.69287109e-01	7.11557787e-01	7.08892822e-01
286	2.70013800e-01	2.70507812e-01	7.09998143e-01	7.07214355e-01
287	2.71253598e-01	2.71820068e-01	7.08446999e-01	7.05657959e-01
288	2.72497443e-01	2.73101807e-01	7.06904783e-01	7.04010010e-01
289	2.73745314e-01	2.74383545e-01	7.05371932e-01	7.02545166e-01
290	2.74997174e-01	2.75665283e-01	7.03848892e-01	7.00927734e-01
291	2.76252972e-01	2.76977539e-01	7.02336114e-01	6.99493408e-01
292	2.77512641e-01	2.78137207e-01	7.00834060e-01	6.97998047e-01
293	2.78776094e-01	2.79327393e-01	6.99343200e-01	6.96502686e-01
294	2.80043229e-01	2.80731201e-01	6.97864014e-01	6.94976807e-01
295	2.81313923e-01	2.82104492e-01	6.96396989e-01	6.93603516e-01
296	2.82588033e-01	2.83294678e-01	6.94942624e-01	6.92169189e-01
297	2.83865397e-01	2.84606934e-01	6.93501426e-01	6.90826416e-01
298	2.85145830e-01	2.85980225e-01	6.92073912e-01	6.89453125e-01
299	2.86429124e-01	2.87292480e-01	6.90660609e-01	6.88079834e-01
300	2.87715050e-01	2.88574219e-01	6.89262053e-01	6.86706543e-01
301	2.89003353e-01	2.89825439e-01	6.87878792e-01	6.85485840e-01
302	2.90293754e-01	2.91229248e-01	6.86511383e-01	6.84112549e-01
303	2.91585948e-01	2.92327881e-01	6.85160393e-01	6.82922363e-01
304	2.92879603e-01	2.93640137e-01	6.83826400e-01	6.81488037e-01
305	2.94174361e-01	2.94891357e-01	6.82509994e-01	6.80389404e-01
306	2.95469837e-01	2.96234131e-01	6.81211771e-01	6.79199219e-01
307	2.96765614e-01	2.97485352e-01	6.79932341e-01	6.77947998e-01
308	2.98061250e-01	2.98706055e-01	6.78672323e-01	6.76849365e-01
309	2.99356270e-01	2.99957275e-01	6.77432345e-01	6.75750732e-01
310	3.00650172e-01	3.01330566e-01	6.76213047e-01	6.74652100e-01
311	3.01942420e-01	3.02520752e-01	6.75015076e-01	6.73553467e-01
312	3.03232449e-01	3.03710938e-01	6.73839092e-01	6.72454834e-01
313	3.04519664e-01	3.04962158e-01	6.72685759e-01	6.71478271e-01
314	3.05803436e-01	3.06243896e-01	6.71555753e-01	6.70379639e-01
315	3.07083106e-01	3.07434082e-01	6.70449758e-01	6.69403076e-01
316	3.08357984e-01	3.08807373e-01	6.69368464e-01	6.68487549e-01
317	3.09627347e-01	3.09967041e-01	6.68312569e-01	6.67541504e-01
318	3.10890444e-01	3.11248779e-01	6.67282776e-01	6.66687012e-01
319	3.12146489e-01	3.12408447e-01	6.66279795e-01	6.65679932e-01
320	3.13394671e-01	3.13659668e-01	6.65304340e-01	6.64916992e-01
321	3.14634144e-01	3.14849854e-01	6.64357126e-01	6.64031982e-01
322	3.15864039e-01	3.16070557e-01	6.63438874e-01	6.63269043e-01
323	3.17083455e-01	3.17291260e-01	6.62550305e-01	6.62384033e-01
324	3.18291466e-01	3.18389893e-01	6.61692138e-01	6.61651611e-01
325	3.19487121e-01	3.19519043e-01	6.60865092e-01	6.60888672e-01
326	3.20669446e-01	3.20617676e-01	6.60069884e-01	6.60247803e-01
327	3.21837444e-01	3.21807861e-01	6.59307224e-01	6.59606934e-01
328	3.22990096e-01	3.22937012e-01	6.58577818e-01	6.58874512e-01
329	3.24126368e-01	3.24005127e-01	6.57882360e-01	6.58447266e-01
330	3.25245208e-01	3.25134277e-01	6.57221536e-01	6.57867432e-01
331	3.26345550e-01	3.26171875e-01	6.56596021e-01	6.57226562e-01
332	3.27426318e-01	3.27178955e-01	6.56006472e-01	6.56738281e-01
333	3.28486427e-01	3.28155518e-01	6.55453531e-01	6.56127930e-01
334	3.29524784e-01	3.29345703e-01	6.54937821e-01	6.55700684e-01
335	3.30540297e-01	3.30291748e-01	6.54459942e-01	6.55303955e-01
336	3.31531871e-01	3.31298828e-01	6.54020469e-01	6.54785156e-01
337	3.32498417e-01	3.32061768e-01	6.53619953e-01	6.54449463e-01
338	3.33438851e-01	3.33038330e-01	6.53258912e-01	6.54144287e-01
339	3.34352100e-01	3.33953857e-01	6.52937835e-01	6.53869629e-01
340	3.35237105e-01	3.34930420e-01	6.52657174e-01	6.53503418e-01
341	3.36092824e-01	3.35784912e-01	6.52417343e-01	6.53228760e-01
342	3.36918234e-01	3.36608887e-01	6.52218719e-01	6.52862549e-01
343	3.37712340e-01	3.37463379e-01	6.52061634e-01	6.52770996e-01
344	3.38474170e-01	3.38317871e-01	6.51946376e-01	6.52526855e-01
345	3.39202786e-01	3.39019775e-01	6.51873185e-01	6.52313232e-01
346	3.39897284e-01	3.39904785e-01	6.51842252e-01	6.52221680e-01
347	3.40556798e-01	3.40454102e-01	6.51853718e-01	6.52160645e-01
348	3.41180501e-01	3.41125488e-01	6.51907668e-01	6.52038574e-01
349	3.41767611e-01	3.41949463e-01	6.52004134e-01	6.51977539e-01
350	3.42317392e-01	3.42498779e-01	6.52143092e-01	6.51947021e-01
351	3.42829155e-01	3.43109131e-01	6.52324459e-01	6.52038574e-01
352	3.43302265e-01	3.43719482e-01	6.52548095e-01	6.51947021e-01
353	3.43736139e-01	3.44238281e-01	6.52813801e-01	6.51977539e-01
354	3.44130245e-01	3.44726562e-01	6.53121318e-01	6.52038574e-01
355	3.44484113e-01	3.45214844e-01	6.53470329e-01	6.52160645e-01
356	3.44797327e-01	3.45611572e-01	6.53860457e-01	6.52343750e-01
357	3.45069528e-01	3.46130371e-01	6.54291267e-01	6.52404785e-01
358	3.45300417e-01	3.46130371e-01	6.54762268e-01	6.52557373e-01
359	3.45489755e-01	3.46130371e-01	6.55272911e-01	6.52893066e-01
360	3.45637358e-01	3.46130371e-01	6.55822593e-01	6.53167725e-01
361	3.45743105e-01	3.46130371e-01	6.56410660e-01	6.53411865e-01
362	3.45806929e-01	3.46130371e-01	6.57036403e-01	6.53656006e-01
363	3.45828820e-01	3.46130371e-01	6.57699070e-01	6.53991699e-01
364	3.45808825e-01	3.46130371e-01	6.58397859e-01	6.54266357e-01
365	3.45747043e-01	3.46130371e-01	6.59131927e-01	6.56433105e-01
